% valor	NoC_0	NoC_1	NoC_2
-2629	0	0	0
-2628	0	5	0
-2627	0	1	0
-2626	0	1	0
-2625	0	3	0
-2624	0	0	0
-2623	0	1	0
-2622	0	0	0
-2621	0	0	0
-2620	0	2	0
-2619	0	1	0
-2618	0	0	0
-2617	0	0	0
-2616	0	4	0
-2615	0	2	0
-2614	0	1	0
-2613	0	2	0
-2612	0	2	0
-2611	0	1	0
-2610	0	0	0
-2609	0	2	0
-2608	0	2	0
-2607	0	0	0
-2606	0	0	0
-2605	0	0	0
-2604	0	2	0
-2603	0	3	0
-2602	0	0	0
-2601	0	0	1
-2600	0	3	0
-2599	0	1	0
-2598	0	0	0
-2597	0	3	0
-2596	0	2	0
-2595	0	1	0
-2594	0	0	0
-2593	0	1	0
-2592	0	2	0
-2591	0	1	0
-2590	0	0	0
-2589	0	1	0
-2588	0	4	0
-2587	0	2	0
-2586	0	0	0
-2585	0	1	0
-2584	0	3	1
-2583	0	1	0
-2582	0	0	0
-2581	0	0	0
-2580	0	7	0
-2579	0	3	0
-2578	0	0	0
-2577	0	2	0
-2576	0	2	0
-2575	0	0	0
-2574	0	0	0
-2573	0	2	0
-2572	0	4	0
-2571	0	2	0
-2570	0	0	0
-2569	0	2	0
-2568	0	8	0
-2567	0	2	0
-2566	0	0	0
-2565	0	0	0
-2564	0	5	0
-2563	0	0	0
-2562	0	0	0
-2561	0	1	0
-2560	0	0	0
-2559	0	0	0
-2558	0	0	0
-2557	0	3	0
-2556	0	1	0
-2555	0	2	0
-2554	0	0	0
-2553	0	0	0
-2552	0	1	0
-2551	0	2	0
-2550	0	0	0
-2549	0	1	0
-2548	0	2	0
-2547	0	1	0
-2546	0	1	0
-2545	0	0	0
-2544	0	1	0
-2543	0	1	0
-2542	0	0	0
-2541	0	0	0
-2540	0	3	1
-2539	0	0	0
-2538	0	0	0
-2537	0	2	0
-2536	0	4	0
-2535	0	2	0
-2534	0	0	0
-2533	0	1	0
-2532	0	5	0
-2531	0	0	0
-2530	0	0	0
-2529	0	0	0
-2528	0	4	0
-2527	0	1	0
-2526	0	0	0
-2525	0	2	0
-2524	0	2	0
-2523	0	1	0
-2522	0	0	0
-2521	0	0	0
-2520	0	0	0
-2519	0	1	0
-2518	0	1	0
-2517	0	1	0
-2516	0	3	0
-2515	0	0	0
-2514	0	0	0
-2513	0	2	0
-2512	0	3	0
-2511	0	0	0
-2510	0	0	0
-2509	0	1	0
-2508	0	5	0
-2507	0	1	0
-2506	0	0	0
-2505	0	1	0
-2504	0	4	0
-2503	0	1	0
-2502	0	0	0
-2501	0	0	0
-2500	0	0	0
-2499	0	1	0
-2498	0	1	0
-2497	0	2	0
-2496	0	5	0
-2495	0	3	0
-2494	0	0	0
-2493	0	1	0
-2492	0	3	0
-2491	0	0	0
-2490	0	0	0
-2489	0	1	0
-2488	0	5	0
-2487	0	1	0
-2486	0	0	0
-2485	0	3	1
-2484	0	1	0
-2483	0	0	0
-2482	0	0	0
-2481	0	3	0
-2480	0	1	0
-2479	0	1	0
-2478	0	1	0
-2477	0	1	1
-2476	0	5	0
-2475	0	2	0
-2474	0	0	0
-2473	0	2	0
-2472	0	4	0
-2471	0	2	0
-2470	0	1	0
-2469	0	2	0
-2468	0	1	0
-2467	0	1	0
-2466	0	0	0
-2465	0	1	0
-2464	0	5	1
-2463	0	1	0
-2462	0	0	0
-2461	0	0	0
-2460	0	3	0
-2459	0	1	0
-2458	0	0	0
-2457	0	1	0
-2456	0	2	0
-2455	0	0	0
-2454	0	0	1
-2453	0	0	0
-2452	0	3	0
-2451	0	2	0
-2450	0	0	0
-2449	0	1	1
-2448	0	4	0
-2447	0	0	0
-2446	0	0	0
-2445	0	2	0
-2444	0	0	0
-2443	0	0	0
-2442	0	1	0
-2441	0	1	0
-2440	0	6	0
-2439	0	1	0
-2438	0	2	0
-2437	0	1	0
-2436	0	3	0
-2435	0	1	0
-2434	0	0	0
-2433	0	1	0
-2432	0	5	0
-2431	0	2	0
-2430	0	0	0
-2429	0	1	0
-2428	0	3	0
-2427	0	0	0
-2426	0	1	0
-2425	0	2	0
-2424	0	2	0
-2423	0	3	0
-2422	0	0	0
-2421	0	1	0
-2420	0	2	0
-2419	0	1	0
-2418	0	0	0
-2417	0	1	0
-2416	0	5	0
-2415	0	3	0
-2414	0	2	0
-2413	0	1	0
-2412	0	6	0
-2411	0	2	0
-2410	0	0	0
-2409	0	2	0
-2408	0	4	0
-2407	0	1	0
-2406	0	0	0
-2405	0	1	0
-2404	0	1	0
-2403	0	1	0
-2402	0	0	0
-2401	0	2	0
-2400	0	5	0
-2399	0	1	0
-2398	0	0	0
-2397	0	3	1
-2396	0	3	0
-2395	0	0	0
-2394	0	0	0
-2393	0	2	0
-2392	0	3	0
-2391	0	2	0
-2390	0	0	0
-2389	0	1	0
-2388	0	5	0
-2387	0	2	0
-2386	0	0	0
-2385	0	1	0
-2384	0	4	0
-2383	0	0	0
-2382	0	1	0
-2381	0	0	0
-2380	0	4	0
-2379	0	1	0
-2378	0	0	0
-2377	0	0	0
-2376	0	5	0
-2375	0	1	0
-2374	0	1	0
-2373	0	4	0
-2372	0	5	0
-2371	0	2	0
-2370	0	0	0
-2369	0	0	0
-2368	0	3	0
-2367	0	0	0
-2366	0	0	0
-2365	0	3	0
-2364	0	6	0
-2363	0	2	0
-2362	0	0	0
-2361	0	1	0
-2360	0	8	1
-2359	0	4	0
-2358	0	0	0
-2357	0	2	0
-2356	0	5	0
-2355	0	2	0
-2354	0	0	0
-2353	0	1	0
-2352	0	4	0
-2351	0	1	0
-2350	0	0	0
-2349	0	1	0
-2348	0	3	0
-2347	0	3	0
-2346	0	0	0
-2345	0	0	0
-2344	0	2	0
-2343	0	1	0
-2342	0	0	0
-2341	0	1	0
-2340	0	6	0
-2339	0	2	0
-2338	0	1	0
-2337	0	0	0
-2336	0	4	0
-2335	0	3	0
-2334	0	0	0
-2333	0	2	0
-2332	0	4	0
-2331	0	1	0
-2330	0	2	0
-2329	0	0	0
-2328	0	7	0
-2327	0	2	0
-2326	0	0	0
-2325	0	1	0
-2324	0	8	1
-2323	0	1	0
-2322	0	0	0
-2321	0	4	0
-2320	0	3	0
-2319	0	1	0
-2318	0	1	0
-2317	0	2	0
-2316	0	1	0
-2315	0	1	0
-2314	0	0	0
-2313	0	0	0
-2312	0	6	0
-2311	0	1	0
-2310	0	0	0
-2309	0	6	0
-2308	0	7	0
-2307	0	1	0
-2306	0	2	0
-2305	0	0	0
-2304	0	5	0
-2303	0	5	0
-2302	0	0	0
-2301	0	3	0
-2300	0	6	0
-2299	0	5	0
-2298	0	0	0
-2297	0	1	0
-2296	0	2	0
-2295	0	5	0
-2294	0	0	0
-2293	0	3	0
-2292	0	7	0
-2291	0	3	0
-2290	0	1	0
-2289	0	1	0
-2288	0	1	0
-2287	0	3	0
-2286	0	0	0
-2285	0	1	0
-2284	0	4	0
-2283	0	0	0
-2282	0	0	0
-2281	0	4	1
-2280	0	3	0
-2279	0	0	0
-2278	0	0	0
-2277	0	3	0
-2276	0	3	0
-2275	0	1	0
-2274	0	1	0
-2273	0	4	0
-2272	0	5	0
-2271	0	1	0
-2270	0	2	0
-2269	0	3	0
-2268	0	5	1
-2267	0	2	0
-2266	0	2	0
-2265	0	2	0
-2264	0	5	0
-2263	0	1	0
-2262	0	2	0
-2261	0	1	0
-2260	0	3	0
-2259	0	1	0
-2258	0	1	0
-2257	0	1	0
-2256	0	1	0
-2255	0	2	0
-2254	0	0	0
-2253	0	1	0
-2252	0	4	0
-2251	0	0	0
-2250	0	1	0
-2249	0	1	0
-2248	0	5	0
-2247	0	1	0
-2246	0	0	0
-2245	0	1	0
-2244	0	8	0
-2243	0	4	0
-2242	0	1	0
-2241	0	5	0
-2240	0	4	0
-2239	0	3	0
-2238	0	0	0
-2237	0	1	0
-2236	0	6	0
-2235	0	1	0
-2234	0	1	0
-2233	0	1	0
-2232	0	4	0
-2231	0	0	0
-2230	0	1	0
-2229	0	0	0
-2228	0	7	0
-2227	0	0	0
-2226	0	0	0
-2225	0	0	0
-2224	0	6	0
-2223	0	1	0
-2222	0	1	0
-2221	0	0	0
-2220	0	4	0
-2219	0	2	0
-2218	0	1	0
-2217	0	3	0
-2216	0	6	0
-2215	0	3	0
-2214	0	0	0
-2213	0	2	0
-2212	0	5	1
-2211	0	2	0
-2210	0	0	0
-2209	0	1	0
-2208	0	5	0
-2207	0	1	0
-2206	0	2	0
-2205	0	4	0
-2204	0	5	0
-2203	0	4	0
-2202	0	1	0
-2201	0	1	0
-2200	0	7	0
-2199	0	1	0
-2198	0	1	0
-2197	0	2	1
-2196	0	6	0
-2195	0	2	0
-2194	0	1	0
-2193	0	1	0
-2192	0	4	0
-2191	0	2	0
-2190	0	1	0
-2189	0	3	0
-2188	0	1	0
-2187	0	3	0
-2186	0	0	0
-2185	0	0	0
-2184	0	3	0
-2183	0	1	0
-2182	0	1	0
-2181	0	1	0
-2180	0	2	0
-2179	0	6	0
-2178	0	3	0
-2177	0	2	1
-2176	0	7	0
-2175	0	0	0
-2174	0	0	0
-2173	0	2	0
-2172	0	3	0
-2171	0	1	0
-2170	0	0	0
-2169	0	4	2
-2168	0	6	1
-2167	0	1	0
-2166	0	1	0
-2165	0	3	0
-2164	0	4	0
-2163	0	2	0
-2162	0	0	0
-2161	0	1	0
-2160	0	2	1
-2159	0	2	0
-2158	0	1	0
-2157	0	0	1
-2156	0	6	0
-2155	0	2	0
-2154	0	0	0
-2153	0	3	0
-2152	0	6	0
-2151	0	4	0
-2150	0	1	0
-2149	0	3	0
-2148	0	6	0
-2147	0	4	0
-2146	0	0	0
-2145	0	1	0
-2144	0	8	0
-2143	0	4	0
-2142	0	0	0
-2141	0	2	0
-2140	0	8	0
-2139	0	2	0
-2138	0	1	0
-2137	0	6	0
-2136	0	3	0
-2135	0	1	0
-2134	0	1	0
-2133	0	3	0
-2132	0	4	0
-2131	0	2	0
-2130	0	3	0
-2129	0	2	0
-2128	0	6	1
-2127	0	0	0
-2126	0	0	0
-2125	0	0	0
-2124	0	8	0
-2123	0	0	0
-2122	0	2	0
-2121	0	1	0
-2120	0	6	0
-2119	0	3	0
-2118	0	0	0
-2117	0	1	0
-2116	0	3	1
-2115	0	1	0
-2114	0	0	0
-2113	0	3	0
-2112	0	5	0
-2111	0	2	0
-2110	0	0	0
-2109	0	0	0
-2108	0	3	0
-2107	0	4	0
-2106	0	0	0
-2105	0	2	0
-2104	0	5	0
-2103	0	3	0
-2102	0	2	0
-2101	0	1	0
-2100	0	7	0
-2099	0	0	0
-2098	0	1	0
-2097	0	2	0
-2096	0	8	0
-2095	0	2	0
-2094	0	2	1
-2093	0	4	1
-2092	0	4	0
-2091	0	3	0
-2090	0	0	0
-2089	0	3	0
-2088	0	6	0
-2087	0	3	0
-2086	0	2	1
-2085	0	4	0
-2084	0	7	0
-2083	0	3	0
-2082	0	3	0
-2081	0	2	0
-2080	0	6	0
-2079	0	0	0
-2078	0	3	0
-2077	0	1	0
-2076	0	6	0
-2075	0	4	0
-2074	0	1	0
-2073	0	2	0
-2072	0	8	0
-2071	0	3	0
-2070	0	1	0
-2069	0	3	0
-2068	0	4	0
-2067	0	1	0
-2066	0	1	0
-2065	0	4	0
-2064	0	5	0
-2063	0	0	0
-2062	0	3	0
-2061	0	3	1
-2060	0	6	0
-2059	0	5	0
-2058	0	1	0
-2057	0	3	0
-2056	0	7	1
-2055	0	2	0
-2054	0	1	0
-2053	0	1	0
-2052	0	11	1
-2051	0	4	0
-2050	0	1	0
-2049	0	0	0
-2048	0	5	0
-2047	0	0	0
-2046	0	1	0
-2045	0	2	0
-2044	0	7	0
-2043	0	1	0
-2042	0	0	0
-2041	0	3	0
-2040	0	7	0
-2039	0	2	0
-2038	0	1	0
-2037	0	3	0
-2036	0	9	0
-2035	0	2	0
-2034	0	2	0
-2033	0	5	0
-2032	0	4	0
-2031	0	3	0
-2030	0	0	0
-2029	0	1	0
-2028	0	10	1
-2027	0	1	0
-2026	0	2	0
-2025	0	3	0
-2024	0	9	0
-2023	0	5	0
-2022	0	0	0
-2021	0	3	0
-2020	0	7	0
-2019	0	2	0
-2018	0	1	0
-2017	0	3	0
-2016	0	10	1
-2015	0	1	0
-2014	0	1	0
-2013	0	3	0
-2012	0	8	0
-2011	0	2	0
-2010	0	1	0
-2009	0	4	0
-2008	0	6	0
-2007	0	3	0
-2006	0	1	1
-2005	0	3	0
-2004	0	12	0
-2003	0	2	0
-2002	0	1	0
-2001	0	0	0
-2000	0	7	0
-1999	0	2	1
-1998	0	2	0
-1997	0	3	0
-1996	0	2	0
-1995	0	3	0
-1994	0	0	0
-1993	0	4	0
-1992	0	2	0
-1991	0	5	0
-1990	0	0	0
-1989	0	4	0
-1988	0	13	0
-1987	0	2	0
-1986	0	1	0
-1985	0	3	0
-1984	0	17	0
-1983	0	4	0
-1982	0	0	0
-1981	0	6	2
-1980	0	4	0
-1979	0	2	0
-1978	0	2	0
-1977	0	2	0
-1976	0	10	0
-1975	0	4	1
-1974	0	1	0
-1973	0	2	0
-1972	0	7	0
-1971	0	4	0
-1970	0	0	0
-1969	0	4	0
-1968	0	10	0
-1967	0	3	0
-1966	0	0	0
-1965	0	3	0
-1964	0	12	0
-1963	0	3	0
-1962	0	2	0
-1961	0	3	0
-1960	0	4	0
-1959	0	1	0
-1958	0	1	0
-1957	0	2	0
-1956	0	5	1
-1955	0	3	1
-1954	0	0	0
-1953	0	5	0
-1952	0	11	0
-1951	0	5	0
-1950	0	3	0
-1949	0	3	1
-1948	0	12	0
-1947	0	3	0
-1946	0	0	0
-1945	0	4	0
-1944	0	9	0
-1943	0	2	0
-1942	0	3	0
-1941	0	6	0
-1940	0	8	0
-1939	0	3	0
-1938	0	2	0
-1937	0	3	0
-1936	0	10	0
-1935	0	1	0
-1934	0	4	1
-1933	0	3	0
-1932	0	12	1
-1931	0	1	0
-1930	0	0	0
-1929	0	4	0
-1928	0	4	0
-1927	0	2	0
-1926	0	1	0
-1925	0	4	0
-1924	0	8	0
-1923	0	4	0
-1922	0	1	0
-1921	0	7	0
-1920	0	15	0
-1919	0	3	0
-1918	0	2	0
-1917	0	3	0
-1916	0	7	0
-1915	0	4	1
-1914	0	0	0
-1913	0	6	0
-1912	0	14	1
-1911	0	6	0
-1910	0	0	0
-1909	0	13	1
-1908	0	8	0
-1907	0	1	0
-1906	0	3	0
-1905	0	3	1
-1904	0	7	0
-1903	0	6	0
-1902	0	2	0
-1901	0	1	0
-1900	0	8	0
-1899	0	5	0
-1898	0	0	0
-1897	0	10	0
-1896	0	6	0
-1895	0	4	1
-1894	0	1	0
-1893	0	3	0
-1892	0	6	0
-1891	0	4	0
-1890	0	1	0
-1889	0	4	0
-1888	0	14	0
-1887	0	5	0
-1886	0	0	0
-1885	0	7	0
-1884	0	8	0
-1883	0	0	0
-1882	0	0	1
-1881	0	4	0
-1880	0	5	0
-1879	0	8	0
-1878	0	1	0
-1877	0	3	0
-1876	0	8	2
-1875	0	5	0
-1874	0	1	0
-1873	0	4	0
-1872	0	12	0
-1871	0	1	0
-1870	0	1	0
-1869	0	7	0
-1868	0	13	0
-1867	0	3	0
-1866	0	2	1
-1865	0	8	0
-1864	0	13	0
-1863	0	3	0
-1862	0	4	0
-1861	0	3	0
-1860	0	6	0
-1859	0	2	0
-1858	0	2	0
-1857	0	6	0
-1856	0	11	0
-1855	0	3	0
-1854	0	0	0
-1853	0	3	1
-1852	0	16	1
-1851	0	4	1
-1850	0	0	0
-1849	0	11	0
-1848	0	9	0
-1847	0	9	0
-1846	0	0	0
-1845	0	5	0
-1844	0	17	1
-1843	0	3	0
-1842	0	0	0
-1841	0	6	0
-1840	0	10	0
-1839	0	2	0
-1838	0	2	0
-1837	0	5	0
-1836	0	9	0
-1835	0	1	0
-1834	0	1	0
-1833	0	3	0
-1832	0	15	0
-1831	0	1	0
-1830	0	2	0
-1829	0	5	0
-1828	0	10	1
-1827	0	7	2
-1826	0	3	0
-1825	0	6	0
-1824	0	10	1
-1823	0	5	1
-1822	0	2	0
-1821	0	3	0
-1820	0	12	0
-1819	0	4	0
-1818	0	1	1
-1817	0	7	0
-1816	0	14	1
-1815	0	7	0
-1814	0	0	0
-1813	0	3	1
-1812	0	15	0
-1811	0	7	0
-1810	0	2	0
-1809	0	8	0
-1808	0	13	1
-1807	0	2	0
-1806	0	2	0
-1805	0	4	0
-1804	0	11	1
-1803	0	4	0
-1802	0	1	0
-1801	0	3	0
-1800	0	12	0
-1799	0	4	0
-1798	0	0	0
-1797	0	3	0
-1796	0	7	0
-1795	0	4	0
-1794	0	1	0
-1793	0	3	0
-1792	0	14	0
-1791	0	1	0
-1790	0	2	0
-1789	0	2	0
-1788	0	16	1
-1787	0	7	0
-1786	0	0	0
-1785	0	6	0
-1784	0	12	0
-1783	0	9	0
-1782	0	1	0
-1781	0	7	0
-1780	0	11	0
-1779	0	7	0
-1778	0	3	0
-1777	0	3	0
-1776	0	13	0
-1775	0	5	0
-1774	0	1	0
-1773	0	6	0
-1772	0	11	0
-1771	0	6	0
-1770	0	2	0
-1769	0	1	0
-1768	0	11	0
-1767	0	5	0
-1766	0	4	1
-1765	0	8	0
-1764	0	20	0
-1763	0	4	1
-1762	0	0	0
-1761	0	7	0
-1760	0	9	0
-1759	0	8	0
-1758	0	2	0
-1757	0	1	0
-1756	0	10	0
-1755	0	3	0
-1754	0	5	0
-1753	0	10	0
-1752	0	16	0
-1751	0	6	0
-1750	0	3	0
-1749	0	6	0
-1748	0	8	0
-1747	0	5	0
-1746	0	0	0
-1745	0	6	1
-1744	0	24	0
-1743	0	7	0
-1742	0	3	0
-1741	0	7	0
-1740	0	13	1
-1739	0	2	0
-1738	0	4	0
-1737	0	5	0
-1736	0	9	0
-1735	0	4	0
-1734	0	0	0
-1733	0	1	0
-1732	0	10	0
-1731	0	8	1
-1730	0	4	0
-1729	0	4	0
-1728	0	11	0
-1727	0	9	0
-1726	0	2	1
-1725	0	8	1
-1724	0	12	0
-1723	0	7	0
-1722	0	2	0
-1721	0	8	0
-1720	0	8	0
-1719	0	6	0
-1718	0	2	0
-1717	0	6	0
-1716	0	13	0
-1715	0	4	0
-1714	0	2	0
-1713	0	3	0
-1712	0	18	0
-1711	0	1	0
-1710	0	1	0
-1709	0	5	0
-1708	0	12	1
-1707	0	5	1
-1706	0	2	0
-1705	0	8	0
-1704	0	13	0
-1703	0	7	0
-1702	0	5	0
-1701	0	10	0
-1700	0	13	0
-1699	0	12	0
-1698	0	1	0
-1697	0	7	0
-1696	0	17	0
-1695	0	1	0
-1694	0	2	0
-1693	0	1	0
-1692	0	17	0
-1691	0	6	1
-1690	0	1	0
-1689	0	11	0
-1688	0	13	1
-1687	0	16	0
-1686	0	1	0
-1685	0	6	0
-1684	0	13	0
-1683	0	6	1
-1682	0	0	0
-1681	0	12	0
-1680	0	23	3
-1679	0	2	0
-1678	0	4	0
-1677	0	7	0
-1676	0	14	0
-1675	0	3	0
-1674	0	0	0
-1673	0	3	0
-1672	0	26	1
-1671	0	4	0
-1670	0	0	0
-1669	0	3	0
-1668	0	14	1
-1667	0	5	0
-1666	0	2	0
-1665	0	7	0
-1664	0	17	0
-1663	0	5	0
-1662	0	2	0
-1661	0	1	1
-1660	0	17	0
-1659	0	6	0
-1658	0	3	0
-1657	0	9	0
-1656	0	17	0
-1655	0	12	0
-1654	0	4	0
-1653	0	8	1
-1652	0	11	0
-1651	0	8	0
-1650	0	3	0
-1649	0	7	0
-1648	0	15	0
-1647	0	3	0
-1646	0	1	0
-1645	0	8	1
-1644	0	15	2
-1643	0	4	1
-1642	0	2	0
-1641	0	6	0
-1640	0	20	0
-1639	0	6	0
-1638	0	3	0
-1637	0	5	2
-1636	0	22	2
-1635	0	7	1
-1634	0	1	1
-1633	0	12	0
-1632	0	18	2
-1631	0	9	1
-1630	0	7	0
-1629	0	6	0
-1628	0	16	1
-1627	0	13	0
-1626	0	2	0
-1625	0	5	0
-1624	0	28	0
-1623	0	5	0
-1622	0	0	0
-1621	0	9	0
-1620	0	18	0
-1619	0	9	0
-1618	0	1	0
-1617	0	10	1
-1616	0	24	1
-1615	0	7	0
-1614	0	3	0
-1613	0	4	0
-1612	0	19	0
-1611	0	15	2
-1610	0	2	0
-1609	0	7	1
-1608	0	22	1
-1607	0	1	0
-1606	0	2	0
-1605	0	5	0
-1604	0	21	1
-1603	0	10	0
-1602	0	2	0
-1601	0	8	0
-1600	0	21	0
-1599	0	5	0
-1598	0	1	0
-1597	0	7	0
-1596	0	22	0
-1595	0	7	1
-1594	0	2	0
-1593	0	6	0
-1592	0	22	0
-1591	0	11	0
-1590	0	2	0
-1589	0	4	0
-1588	0	27	1
-1587	0	11	0
-1586	0	1	0
-1585	0	13	1
-1584	0	22	1
-1583	0	9	0
-1582	0	3	0
-1581	0	8	0
-1580	0	21	1
-1579	0	8	0
-1578	0	4	0
-1577	0	10	0
-1576	0	22	0
-1575	0	17	1
-1574	0	0	0
-1573	0	10	1
-1572	0	14	0
-1571	0	9	0
-1570	0	1	0
-1569	0	5	0
-1568	0	25	0
-1567	0	11	0
-1566	0	1	0
-1565	0	14	0
-1564	0	20	0
-1563	0	13	2
-1562	0	1	1
-1561	0	7	0
-1560	0	28	0
-1559	0	2	0
-1558	0	3	0
-1557	0	11	0
-1556	0	18	0
-1555	0	12	0
-1554	0	2	0
-1553	0	11	0
-1552	0	21	1
-1551	0	8	0
-1550	0	3	0
-1549	0	10	3
-1548	0	21	0
-1547	0	7	0
-1546	0	4	0
-1545	0	14	1
-1544	0	22	1
-1543	0	7	0
-1542	0	2	0
-1541	0	11	0
-1540	0	29	0
-1539	0	11	0
-1538	0	0	0
-1537	0	7	1
-1536	0	28	0
-1535	0	17	0
-1534	0	2	0
-1533	0	8	1
-1532	0	14	0
-1531	0	6	0
-1530	0	2	0
-1529	0	11	0
-1528	0	21	3
-1527	0	13	1
-1526	0	3	0
-1525	0	11	0
-1524	0	20	0
-1523	0	9	0
-1522	0	3	1
-1521	0	9	0
-1520	0	25	0
-1519	0	7	0
-1518	0	2	0
-1517	0	7	0
-1516	0	17	0
-1515	0	10	0
-1514	0	2	0
-1513	0	13	1
-1512	0	25	0
-1511	0	9	0
-1510	0	3	0
-1509	0	12	2
-1508	0	21	0
-1507	0	12	1
-1506	0	2	0
-1505	0	7	0
-1504	0	20	0
-1503	0	11	0
-1502	0	4	0
-1501	0	2	0
-1500	0	31	1
-1499	0	6	1
-1498	0	2	0
-1497	0	10	2
-1496	0	27	0
-1495	0	8	1
-1494	0	1	0
-1493	0	11	1
-1492	0	35	1
-1491	0	9	0
-1490	0	1	0
-1489	0	18	0
-1488	0	23	0
-1487	0	8	0
-1486	0	1	0
-1485	0	13	0
-1484	0	21	1
-1483	0	9	0
-1482	0	5	0
-1481	0	10	0
-1480	0	21	0
-1479	0	8	0
-1478	0	4	1
-1477	0	8	1
-1476	0	27	1
-1475	0	10	0
-1474	0	5	0
-1473	0	6	0
-1472	0	24	0
-1471	0	16	0
-1470	0	9	0
-1469	0	16	1
-1468	0	25	0
-1467	0	11	1
-1466	0	5	0
-1465	0	13	0
-1464	0	32	0
-1463	0	14	1
-1462	0	3	0
-1461	0	13	1
-1460	0	25	0
-1459	0	7	0
-1458	0	0	0
-1457	0	19	0
-1456	0	24	0
-1455	0	15	1
-1454	0	4	1
-1453	0	11	0
-1452	0	18	0
-1451	0	14	0
-1450	0	3	0
-1449	0	11	0
-1448	0	29	4
-1447	0	11	0
-1446	0	0	1
-1445	0	20	1
-1444	0	31	0
-1443	0	14	0
-1442	0	4	0
-1441	0	14	0
-1440	0	23	0
-1439	0	14	0
-1438	0	3	0
-1437	0	17	0
-1436	0	27	0
-1435	0	15	1
-1434	0	0	0
-1433	0	4	1
-1432	0	28	0
-1431	0	14	1
-1430	0	4	0
-1429	0	13	0
-1428	0	33	0
-1427	0	13	1
-1426	0	3	0
-1425	0	10	0
-1424	0	35	0
-1423	0	16	0
-1422	0	6	0
-1421	0	12	0
-1420	0	42	0
-1419	0	10	1
-1418	0	4	0
-1417	0	12	0
-1416	0	32	1
-1415	0	12	0
-1414	0	5	0
-1413	0	11	0
-1412	0	28	0
-1411	0	19	1
-1410	0	4	0
-1409	0	15	0
-1408	0	35	2
-1407	0	11	2
-1406	0	3	0
-1405	0	15	0
-1404	0	33	0
-1403	0	17	1
-1402	0	3	0
-1401	0	7	0
-1400	0	25	0
-1399	0	8	0
-1398	0	3	0
-1397	0	13	0
-1396	0	32	1
-1395	0	14	1
-1394	0	2	0
-1393	0	9	0
-1392	0	35	1
-1391	0	6	0
-1390	0	6	3
-1389	0	16	2
-1388	0	31	1
-1387	0	23	1
-1386	0	6	1
-1385	0	20	1
-1384	0	34	0
-1383	0	12	0
-1382	0	0	0
-1381	0	19	1
-1380	0	27	0
-1379	0	16	0
-1378	0	4	0
-1377	0	18	0
-1376	0	31	2
-1375	0	9	0
-1374	0	3	0
-1373	0	16	1
-1372	0	34	0
-1371	0	14	2
-1370	0	4	1
-1369	0	4	1
-1368	0	32	3
-1367	0	14	0
-1366	0	5	0
-1365	0	10	0
-1364	0	33	1
-1363	0	12	0
-1362	0	6	0
-1361	0	21	1
-1360	0	43	2
-1359	0	13	0
-1358	0	7	1
-1357	0	13	0
-1356	0	43	2
-1355	0	9	1
-1354	0	12	0
-1353	0	12	0
-1352	0	32	4
-1351	0	11	0
-1350	0	6	0
-1349	0	17	1
-1348	0	33	1
-1347	0	15	1
-1346	0	5	0
-1345	0	14	1
-1344	0	41	1
-1343	0	13	1
-1342	0	3	0
-1341	0	18	0
-1340	0	32	0
-1339	0	22	1
-1338	0	1	1
-1337	0	24	1
-1336	0	53	2
-1335	0	13	0
-1334	0	4	0
-1333	0	14	0
-1332	0	36	2
-1331	0	14	1
-1330	0	7	0
-1329	0	14	1
-1328	0	36	1
-1327	0	17	0
-1326	0	5	0
-1325	0	20	1
-1324	0	38	0
-1323	0	16	2
-1322	0	6	0
-1321	0	17	0
-1320	0	46	3
-1319	0	15	0
-1318	0	2	0
-1317	0	17	0
-1316	0	54	4
-1315	0	30	2
-1314	0	9	0
-1313	0	12	0
-1312	0	38	1
-1311	0	23	1
-1310	0	4	1
-1309	0	22	2
-1308	0	26	4
-1307	0	13	0
-1306	0	9	0
-1305	0	19	0
-1304	0	34	1
-1303	0	20	0
-1302	0	3	0
-1301	0	16	1
-1300	0	38	1
-1299	0	18	0
-1298	0	6	0
-1297	0	19	0
-1296	0	36	0
-1295	0	15	0
-1294	0	4	0
-1293	0	21	1
-1292	0	45	4
-1291	0	22	2
-1290	0	8	1
-1289	0	15	0
-1288	0	34	0
-1287	0	15	0
-1286	0	1	1
-1285	0	27	4
-1284	0	46	3
-1283	0	21	3
-1282	0	4	1
-1281	0	23	1
-1280	0	34	3
-1279	0	22	1
-1278	0	3	0
-1277	0	21	0
-1276	0	57	3
-1275	0	18	0
-1274	0	9	0
-1273	0	21	1
-1272	0	49	1
-1271	0	18	1
-1270	0	6	1
-1269	0	13	1
-1268	0	50	0
-1267	0	21	2
-1266	0	5	0
-1265	0	20	0
-1264	0	45	2
-1263	0	25	1
-1262	0	6	1
-1261	0	25	0
-1260	0	61	0
-1259	0	20	2
-1258	0	16	1
-1257	0	18	0
-1256	0	53	1
-1255	0	29	3
-1254	0	4	0
-1253	0	24	1
-1252	0	46	3
-1251	0	23	2
-1250	0	9	0
-1249	0	29	0
-1248	0	50	1
-1247	0	22	0
-1246	0	7	0
-1245	0	25	0
-1244	0	52	0
-1243	0	31	1
-1242	0	5	0
-1241	0	23	2
-1240	0	58	0
-1239	0	20	1
-1238	0	7	0
-1237	0	12	0
-1236	0	60	1
-1235	0	24	1
-1234	0	6	1
-1233	0	29	2
