% valor	NoC_0	NoC_1	NoC_2	NoC_3
4760	565	0	0	2
4761	182	0	0	1
4762	15	0	0	1
4763	142	0	0	0
4764	572	0	0	1
4765	151	0	0	0
4766	23	0	0	0
4767	108	0	0	0
4768	606	1	0	0
4769	151	0	0	0
4770	22	1	0	2
4771	90	0	0	1
4772	551	0	0	1
4773	168	0	0	1
4774	16	0	0	0
4775	119	0	0	1
4776	545	0	0	0
4777	170	0	0	2
4778	27	0	0	4
4779	121	0	0	1
4780	544	0	0	0
4781	143	0	0	0
4782	14	0	0	2
4783	120	0	0	1
4784	555	0	0	1
4785	154	0	0	2
4786	17	0	0	3
4787	111	0	0	2
4788	547	0	0	1
4789	150	0	0	0
4790	14	0	0	2
4791	125	0	0	0
4792	552	0	0	2
4793	161	0	0	1
4794	15	0	0	2
4795	119	0	0	0
4796	549	0	0	0
4797	169	0	0	1
4798	18	0	0	2
4799	118	0	0	0
4800	546	0	1	1
4801	134	1	1	3
4802	20	0	0	1
4803	120	0	0	1
4804	530	0	0	0
4805	131	0	0	2
4806	22	0	0	1
4807	121	0	0	0
4808	577	0	0	2
4809	151	0	0	4
4810	10	0	0	2
4811	117	0	0	0
4812	535	1	0	0
4813	176	0	0	1
4814	14	0	0	2
4815	120	0	0	0
4816	531	0	0	2
4817	163	0	0	1
4818	33	0	0	2
4819	102	0	0	2
4820	524	0	0	1
4821	154	0	1	0
4822	18	0	0	0
4823	104	0	0	0
4824	516	0	0	2
4825	147	0	0	0
4826	20	0	0	1
4827	108	0	0	1
4828	523	0	0	0
4829	157	0	0	0
4830	19	0	0	2
4831	138	0	0	2
4832	505	0	0	2
4833	151	0	0	1
4834	20	0	0	0
4835	116	0	0	0
4836	530	1	0	0
4837	153	0	0	4
4838	26	0	0	0
4839	106	0	0	1
4840	527	0	0	1
4841	148	0	0	0
4842	15	0	0	0
4843	87	0	0	0
4844	518	0	0	0
4845	136	0	0	0
4846	16	0	0	0
4847	114	0	0	2
4848	510	0	0	2
4849	144	0	0	1
4850	21	0	0	1
4851	103	0	0	3
4852	533	0	0	0
4853	138	0	0	0
4854	19	0	0	0
4855	110	0	0	2
4856	554	0	0	1
4857	143	1	0	1
4858	20	0	0	1
4859	105	0	0	0
4860	523	0	0	3
4861	155	0	0	0
4862	18	0	0	1
4863	101	0	1	1
4864	504	0	0	0
4865	144	0	0	1
4866	23	0	0	0
4867	107	0	0	1
4868	523	0	0	0
4869	156	0	0	1
4870	19	0	0	1
4871	112	0	0	1
4872	549	0	0	0
4873	125	0	1	2
4874	17	0	0	2
4875	100	0	1	0
4876	495	0	0	0
4877	122	1	0	0
4878	22	0	0	0
4879	92	0	0	1
4880	486	0	0	1
4881	149	0	0	1
4882	15	0	0	1
4883	102	0	0	2
4884	468	0	0	0
4885	115	0	0	2
4886	26	0	0	0
4887	106	0	0	1
4888	453	0	0	4
4889	146	0	0	1
4890	26	0	0	0
4891	104	0	0	2
4892	489	0	0	0
4893	134	0	0	0
4894	25	0	0	1
4895	106	0	0	1
4896	488	0	0	0
4897	139	0	0	0
4898	24	0	0	2
4899	103	0	0	0
4900	519	1	0	0
4901	135	0	0	2
4902	25	0	0	1
4903	95	0	0	2
4904	500	0	0	4
4905	140	0	0	1
4906	19	0	0	1
4907	97	0	0	1
4908	480	0	1	0
4909	135	0	0	1
4910	21	0	0	1
4911	111	0	0	4
4912	506	0	0	1
4913	147	0	0	0
4914	21	0	0	3
4915	100	0	0	0
4916	511	0	0	0
4917	139	0	0	0
4918	13	1	0	0
4919	95	0	0	1
4920	497	0	0	1
4921	112	1	1	2
4922	17	0	0	2
4923	102	0	0	1
4924	503	0	0	0
4925	143	0	0	0
4926	19	0	0	4
4927	102	0	0	3
4928	473	1	0	3
4929	141	0	0	1
4930	18	0	0	0
4931	103	0	0	0
4932	450	1	0	0
4933	152	0	0	0
4934	21	0	0	1
4935	99	0	0	0
4936	459	0	0	0
4937	127	0	0	0
4938	19	0	0	1
4939	94	0	0	2
4940	457	0	0	1
4941	131	0	0	0
4942	22	0	0	0
4943	113	0	0	0
4944	469	0	0	1
4945	112	0	0	1
4946	21	0	0	0
4947	105	0	0	0
4948	472	0	0	0
4949	106	0	0	0
4950	24	0	0	1
4951	110	0	0	1
4952	456	0	0	0
4953	127	0	0	1
4954	23	0	0	0
4955	95	0	0	1
4956	435	0	0	0
4957	129	0	0	0
4958	16	0	0	1
4959	98	0	0	2
4960	495	0	0	1
4961	147	0	0	2
4962	19	0	0	0
4963	101	0	0	0
4964	432	0	0	1
4965	120	0	0	0
4966	12	0	0	1
4967	87	0	0	0
4968	475	0	0	3
4969	139	0	1	2
4970	16	0	1	1
4971	111	0	0	2
4972	437	0	0	1
4973	118	0	0	0
4974	19	0	0	0
4975	75	0	0	2
4976	468	0	0	1
4977	153	0	0	0
4978	14	0	0	0
4979	82	0	0	1
4980	468	0	0	1
4981	132	0	0	0
4982	24	0	0	1
4983	96	0	1	0
4984	467	0	0	1
4985	145	0	0	1
4986	19	0	0	0
4987	98	0	0	0
4988	459	0	0	1
4989	127	0	0	0
4990	23	0	0	1
4991	85	0	2	0
4992	418	0	0	4
4993	108	0	2	0
4994	20	0	0	1
4995	81	0	0	1
4996	477	1	0	0
4997	115	0	0	2
4998	19	0	0	2
4999	97	0	0	0
5000	437	0	0	0
5001	126	0	0	1
5002	20	0	0	0
5003	98	0	0	0
5004	452	0	0	0
5005	134	0	0	0
5006	13	0	0	0
5007	105	0	0	2
5008	449	0	0	0
5009	116	0	0	0
5010	13	0	0	0
5011	86	0	0	2
5012	476	0	0	0
5013	129	0	0	1
5014	16	0	0	2
5015	95	0	0	4
5016	437	0	0	0
5017	109	0	0	0
5018	13	0	0	0
5019	88	0	0	1
5020	455	1	0	0
5021	131	0	0	1
5022	21	0	0	0
5023	86	0	0	0
5024	458	1	0	3
5025	110	0	0	1
5026	10	0	0	1
5027	82	0	0	0
5028	477	0	0	0
5029	108	0	0	0
5030	12	0	0	0
5031	77	0	0	1
5032	400	0	0	1
5033	124	0	0	0
5034	9	0	0	0
5035	75	0	0	0
5036	407	0	0	0
5037	121	0	0	0
5038	13	0	0	0
5039	87	0	0	1
5040	445	0	0	1
5041	118	0	0	1
5042	8	0	0	2
5043	106	0	0	1
5044	411	0	0	0
5045	125	0	0	0
5046	13	0	0	0
5047	89	0	0	0
5048	463	0	0	0
5049	118	0	0	0
5050	12	0	0	0
5051	91	0	0	0
5052	414	0	0	1
5053	106	0	0	1
5054	14	0	0	3
5055	70	0	0	1
5056	410	0	0	3
5057	124	0	0	0
5058	18	0	0	0
5059	79	0	0	0
5060	402	0	0	0
5061	126	0	0	1
5062	11	0	0	1
5063	91	0	0	1
5064	393	0	0	1
5065	102	0	0	0
5066	13	0	0	0
5067	81	0	0	0
5068	372	0	0	0
5069	100	0	0	1
5070	11	0	0	1
5071	68	0	0	0
5072	348	0	0	3
5073	90	0	0	3
5074	8	0	0	0
5075	73	0	0	1
5076	403	0	0	0
5077	116	0	0	0
5078	9	0	0	0
5079	77	0	0	0
5080	400	0	0	2
5081	102	0	0	1
5082	10	0	0	0
5083	81	0	0	1
5084	391	0	0	0
5085	113	0	0	1
5086	5	0	0	2
5087	82	0	0	0
5088	423	1	0	0
5089	93	0	0	0
5090	5	0	0	0
5091	89	0	0	1
5092	373	0	0	0
5093	123	0	0	1
5094	8	0	0	0
5095	76	0	0	0
5096	426	0	0	2
5097	111	0	0	0
5098	8	0	0	0
5099	82	0	0	1
5100	398	0	0	1
5101	102	0	0	0
5102	9	0	0	2
5103	81	0	0	2
5104	415	0	0	0
5105	103	0	0	1
5106	4	0	0	0
5107	89	0	0	2
5108	405	0	0	1
5109	102	0	0	0
5110	7	0	0	0
5111	89	0	0	0
5112	353	0	0	2
5113	120	0	0	1
5114	7	0	0	2
5115	94	0	0	0
5116	340	0	0	2
5117	104	0	0	1
5118	10	0	0	2
5119	89	0	0	0
5120	381	0	0	0
5121	125	0	0	3
5122	4	0	0	1
5123	72	0	0	2
5124	413	1	0	1
5125	90	0	0	2
5126	10	0	0	0
5127	70	0	0	2
5128	359	0	0	1
5129	101	0	0	0
5130	10	0	0	1
5131	77	0	0	0
5132	384	0	0	1
5133	91	0	0	0
5134	7	0	0	1
5135	85	0	0	1
5136	374	0	0	1
5137	106	0	1	2
5138	7	0	0	1
5139	85	0	0	1
5140	364	0	0	1
5141	103	0	0	0
5142	8	0	0	2
5143	72	0	0	4
5144	361	0	0	1
5145	103	0	0	1
5146	6	0	0	1
5147	60	0	0	0
5148	353	0	0	1
5149	104	1	0	2
5150	9	0	0	0
5151	80	0	0	2
5152	331	0	0	0
5153	105	0	0	0
5154	10	0	0	0
5155	55	0	0	0
5156	378	0	0	1
5157	107	0	0	2
5158	6	0	0	3
5159	47	0	0	0
5160	360	0	0	1
5161	99	0	0	0
5162	4	0	0	0
5163	59	0	0	2
5164	363	0	0	1
5165	97	0	0	1
5166	4	0	0	1
5167	63	0	0	0
5168	357	0	0	1
5169	100	0	0	1
5170	9	0	0	0
5171	77	0	0	2
5172	351	0	0	0
5173	81	0	0	0
5174	12	0	0	0
5175	58	0	0	0
5176	369	0	0	2
5177	99	0	0	1
5178	3	0	0	0
5179	68	0	0	1
5180	344	0	0	0
5181	101	0	0	1
5182	9	0	0	1
5183	70	0	0	0
5184	373	0	0	3
5185	103	0	0	1
5186	6	0	0	1
5187	72	0	0	2
5188	364	1	0	1
5189	97	0	0	2
5190	4	0	0	0
5191	69	0	0	0
5192	325	0	0	0
5193	75	0	0	0
5194	6	0	0	1
5195	76	0	0	0
5196	368	0	0	0
5197	108	0	0	1
5198	9	0	0	0
5199	88	0	0	1
5200	336	0	0	2
5201	96	0	0	0
5202	11	0	0	1
5203	77	0	0	0
5204	358	0	0	0
5205	101	0	0	0
5206	7	0	0	1
5207	73	0	0	4
5208	332	1	0	1
5209	125	0	0	0
5210	13	0	0	0
5211	64	0	0	1
5212	340	0	0	0
5213	116	0	0	0
5214	7	0	0	0
5215	73	0	0	0
5216	330	0	0	2
5217	106	0	0	1
5218	8	0	0	0
5219	81	0	0	0
5220	354	0	0	0
5221	91	0	0	0
5222	7	0	1	1
5223	63	0	0	1
5224	343	0	0	2
5225	94	0	0	0
5226	7	0	0	1
5227	57	0	0	2
5228	368	0	0	0
5229	97	0	0	1
5230	1	0	0	0
5231	59	0	0	0
5232	329	0	0	3
5233	113	0	0	1
5234	10	0	0	1
5235	65	0	0	1
5236	344	0	0	1
5237	93	0	0	0
5238	9	0	0	0
5239	93	0	0	2
5240	303	0	0	0
5241	80	0	0	2
5242	9	0	0	0
5243	64	0	0	0
5244	352	0	0	3
5245	94	0	0	0
5246	10	0	0	0
5247	61	0	0	1
5248	345	0	0	1
5249	67	0	0	1
5250	7	0	0	1
5251	63	0	0	1
5252	353	0	0	0
5253	106	0	0	0
5254	5	0	0	1
5255	68	0	0	0
5256	336	0	1	1
5257	95	0	0	0
5258	11	0	0	1
5259	80	0	0	0
5260	394	0	0	0
5261	100	0	0	0
5262	9	0	0	1
5263	57	0	0	1
5264	331	0	0	0
5265	88	0	0	2
5266	10	0	0	1
5267	55	0	0	0
5268	348	0	0	0
5269	103	0	0	0
5270	9	0	0	2
5271	59	0	0	1
5272	348	0	0	0
5273	84	0	0	1
5274	4	0	0	1
5275	74	0	0	1
5276	350	0	0	0
5277	85	0	0	0
5278	5	0	0	1
5279	67	0	0	1
5280	337	0	0	2
5281	90	0	0	0
5282	11	0	0	2
5283	55	0	0	1
5284	357	0	0	0
5285	107	0	0	1
5286	4	0	0	0
5287	72	0	0	1
5288	346	0	0	1
5289	94	0	0	1
5290	7	0	0	0
5291	51	0	0	0
5292	308	0	0	1
5293	85	0	0	1
5294	11	0	0	0
5295	83	0	0	0
5296	317	0	0	1
5297	80	0	0	1
5298	8	0	0	0
5299	72	0	0	0
5300	333	0	0	0
5301	96	0	0	0
5302	13	0	0	0
5303	84	0	0	1
5304	346	1	0	1
5305	83	0	0	1
5306	6	0	0	1
5307	74	0	0	0
5308	320	0	0	1
5309	108	0	0	0
5310	13	0	0	2
5311	61	0	0	0
5312	312	0	0	1
5313	96	0	0	0
5314	8	0	0	1
5315	54	0	0	1
5316	301	0	1	0
5317	94	0	0	1
5318	4	0	0	1
5319	64	0	0	2
5320	322	0	0	0
5321	85	0	0	2
5322	9	0	0	1
5323	45	0	0	0
5324	337	0	0	0
5325	86	0	0	2
5326	10	0	0	2
5327	58	0	0	1
5328	334	0	0	1
5329	85	0	1	1
5330	9	0	0	1
5331	65	0	0	0
5332	314	0	0	1
5333	95	0	0	0
5334	7	0	0	1
5335	59	0	0	1
5336	325	0	0	1
5337	77	0	0	0
5338	12	0	0	2
5339	67	0	0	1
5340	336	0	0	0
5341	93	0	0	2
5342	6	0	0	0
5343	59	0	0	0
5344	352	0	0	0
5345	104	0	0	1
5346	11	0	0	0
5347	77	0	0	0
5348	290	0	0	0
5349	77	0	0	0
5350	5	0	0	0
5351	80	0	0	1
5352	299	0	0	3
5353	75	0	0	1
5354	11	0	0	0
5355	59	0	0	1
5356	336	0	0	0
5357	105	0	0	1
5358	3	0	0	0
5359	58	0	0	1
5360	303	0	0	2
5361	73	0	0	0
5362	3	0	0	0
5363	72	0	0	0
5364	318	0	0	2
5365	78	0	0	0
5366	4	0	0	2
5367	55	0	0	1
5368	301	0	0	0
5369	80	0	0	0
5370	5	0	0	1
5371	58	0	0	0
5372	289	0	0	2
5373	86	0	0	0
5374	12	0	0	0
5375	58	0	0	0
5376	289	0	0	0
5377	107	0	0	0
5378	3	0	0	0
5379	71	0	0	0
5380	297	0	0	0
5381	84	0	0	0
5382	7	0	0	3
5383	61	0	0	0
5384	278	0	1	1
5385	110	0	0	2
5386	6	0	0	0
5387	72	0	0	0
5388	290	0	0	1
5389	78	0	0	2
5390	7	0	0	0
5391	54	0	0	1
5392	265	0	0	1
5393	77	0	0	1
5394	9	0	0	0
5395	68	0	0	1
5396	286	0	0	0
5397	84	0	0	0
5398	10	0	0	0
5399	65	0	0	1
5400	289	1	0	0
5401	93	0	0	1
5402	4	0	0	0
5403	61	0	0	1
5404	304	0	0	0
5405	71	0	0	0
5406	9	0	0	0
5407	55	0	0	0
5408	280	0	0	0
5409	79	0	0	0
5410	9	0	0	0
5411	58	0	0	0
5412	305	0	0	0
5413	78	0	0	0
5414	5	0	0	1
5415	53	0	0	0
5416	289	0	0	2
5417	71	0	0	0
5418	12	0	0	0
5419	64	0	0	2
5420	270	0	0	0
5421	73	0	0	0
5422	10	0	0	1
5423	63	0	0	1
5424	303	0	1	2
5425	85	0	0	1
5426	12	0	0	1
5427	71	0	0	1
5428	281	0	0	1
5429	87	0	0	1
5430	9	0	0	0
5431	74	0	0	1
5432	286	0	0	1
5433	75	0	0	0
5434	5	0	0	2
5435	51	0	0	0
5436	277	0	0	0
5437	84	0	0	0
5438	6	0	0	1
5439	61	0	0	0
5440	281	0	0	1
5441	68	0	0	0
5442	9	0	0	0
5443	54	0	0	1
5444	298	0	0	1
5445	69	0	0	1
5446	9	0	0	0
5447	43	0	0	0
5448	311	0	0	1
5449	71	0	0	0
5450	13	0	0	1
5451	53	0	0	1
5452	308	0	0	0
5453	101	0	0	0
5454	8	0	0	0
5455	65	0	0	0
5456	274	0	0	2
5457	84	0	0	0
5458	10	0	0	1
5459	75	0	0	0
5460	303	1	0	1
5461	80	0	0	0
5462	13	0	0	1
5463	48	0	0	0
5464	281	0	0	1
5465	78	0	0	0
5466	10	0	0	1
5467	63	0	0	0
5468	276	0	0	0
5469	77	0	0	0
5470	8	0	0	0
5471	48	0	0	0
5472	268	0	0	0
5473	70	0	0	0
5474	2	0	0	0
5475	61	0	0	0
5476	241	0	0	1
5477	71	0	0	0
5478	14	0	0	0
5479	69	0	0	1
5480	259	0	0	2
5481	64	0	0	0
5482	10	0	0	0
5483	46	0	0	1
5484	247	0	0	0
5485	79	0	0	1
5486	14	0	0	2
5487	40	0	0	0
5488	289	0	0	3
5489	84	0	0	0
5490	8	0	0	0
5491	55	0	0	1
5492	254	0	0	1
5493	80	0	0	1
5494	4	0	0	1
5495	68	0	0	0
5496	254	0	0	1
5497	73	0	0	0
5498	11	0	0	0
5499	57	0	0	0
5500	284	0	0	0
5501	79	0	0	1
5502	6	0	0	0
5503	51	0	0	0
5504	273	0	0	1
5505	59	0	0	1
5506	10	0	0	0
5507	55	0	0	0
5508	262	0	0	1
5509	83	0	0	0
5510	17	0	0	0
5511	52	0	0	0
5512	255	0	0	2
5513	66	0	0	1
5514	8	0	0	0
5515	46	0	0	1
5516	268	0	0	0
5517	63	0	0	0
5518	12	0	0	0
5519	52	0	0	1
5520	274	0	0	1
5521	89	0	0	2
5522	8	0	0	2
5523	52	0	0	0
5524	274	0	0	1
5525	62	0	0	1
5526	9	0	0	0
5527	48	0	0	1
5528	245	0	0	0
5529	77	0	0	0
5530	4	0	0	1
5531	39	0	0	0
5532	244	0	0	0
5533	71	0	0	0
5534	7	0	0	0
5535	51	0	0	0
5536	230	0	0	0
5537	86	0	0	1
5538	13	0	0	1
5539	46	0	0	3
5540	242	0	0	0
5541	70	0	0	0
5542	7	0	0	2
5543	48	0	0	0
5544	282	0	0	2
5545	73	0	0	0
5546	13	0	0	0
5547	51	0	0	0
5548	215	0	0	0
5549	65	0	0	0
5550	13	0	0	0
5551	50	0	0	0
5552	247	0	0	2
5553	74	0	0	0
5554	4	0	0	0
5555	47	0	0	0
5556	247	0	0	1
5557	82	0	0	1
5558	12	0	0	2
5559	49	0	0	1
5560	271	0	0	0
5561	71	0	0	0
5562	13	0	0	0
5563	48	0	0	0
5564	235	0	0	0
5565	72	0	0	0
5566	9	0	0	1
5567	38	0	0	1
5568	265	0	0	0
5569	71	0	0	0
5570	12	0	0	1
5571	44	0	0	0
5572	232	0	0	0
5573	76	0	0	1
5574	10	0	0	1
5575	59	0	0	0
5576	286	0	0	0
5577	59	0	0	1
5578	8	0	0	0
5579	69	0	0	1
5580	243	0	0	0
5581	62	0	0	1
5582	7	0	0	0
5583	52	0	0	0
5584	246	0	0	0
5585	68	0	0	2
5586	10	0	0	0
5587	47	0	0	0
5588	208	0	0	1
5589	66	0	0	0
5590	9	0	0	2
5591	61	0	0	0
5592	239	0	0	1
5593	69	0	0	0
5594	11	0	0	0
5595	59	0	0	0
5596	255	0	0	0
5597	74	0	0	0
5598	8	0	0	1
5599	56	0	0	1
5600	258	0	0	1
5601	78	0	0	2
5602	14	0	0	0
5603	53	0	0	0
5604	227	0	0	1
5605	76	0	0	0
5606	12	0	0	1
5607	46	0	0	0
5608	245	0	0	1
5609	65	0	0	1
5610	15	0	0	0
5611	41	0	0	0
5612	259	0	0	0
5613	83	1	0	1
5614	7	0	0	0
5615	46	0	0	0
5616	235	0	0	2
5617	44	0	1	1
5618	13	0	0	1
5619	65	0	0	0
5620	244	0	0	1
5621	57	0	0	0
5622	9	0	0	0
5623	53	0	0	0
5624	228	0	0	0
5625	69	0	0	1
5626	10	0	0	1
5627	51	0	0	1
5628	214	0	0	0
5629	79	0	0	0
5630	4	0	0	0
5631	46	0	0	0
5632	212	0	0	0
5633	64	0	0	1
5634	7	0	0	0
5635	57	0	0	1
5636	228	0	0	0
5637	59	0	0	0
5638	7	0	0	0
5639	46	0	0	1
5640	242	0	0	0
5641	81	0	0	0
5642	8	0	0	0
5643	39	0	0	0
5644	222	0	0	0
5645	52	0	0	0
5646	14	0	0	1
5647	43	0	0	0
5648	232	0	0	1
5649	79	0	0	0
5650	4	0	0	0
5651	57	0	0	0
5652	236	0	0	1
5653	49	0	0	0
5654	10	0	1	0
5655	49	0	0	0
5656	227	0	0	1
5657	75	0	0	1
5658	8	0	0	0
5659	41	0	0	0
5660	208	0	0	0
5661	68	0	0	0
5662	8	0	0	0
5663	58	0	0	1
5664	219	0	0	1
5665	72	0	0	0
5666	8	0	0	0
5667	39	0	0	0
5668	216	0	0	0
5669	74	0	0	0
5670	6	0	0	0
5671	37	0	0	1
5672	198	1	0	0
5673	63	0	0	0
5674	9	0	0	0
5675	44	0	0	2
5676	198	0	0	0
5677	77	0	0	0
5678	18	0	0	1
5679	51	0	0	0
5680	226	0	0	0
5681	59	0	0	0
5682	12	0	0	1
5683	28	0	0	0
5684	218	0	0	0
5685	75	0	0	0
5686	6	0	0	0
5687	43	0	0	0
5688	239	0	0	1
5689	64	0	0	1
5690	8	0	0	0
5691	35	0	0	0
5692	211	0	0	0
5693	55	0	0	0
5694	9	0	0	0
5695	46	0	0	0
5696	243	0	0	0
5697	58	0	0	2
5698	13	0	0	1
5699	57	0	0	0
5700	214	0	0	0
5701	59	0	0	0
5702	13	0	0	0
5703	63	0	0	0
5704	194	0	0	1
5705	60	0	0	0
5706	10	0	0	0
5707	51	0	0	0
5708	218	0	0	0
5709	57	0	0	1
5710	12	0	0	0
5711	40	0	0	1
5712	198	0	0	2
5713	51	0	0	1
5714	9	0	0	1
5715	35	0	0	0
5716	175	0	0	0
5717	69	0	0	0
5718	13	0	0	0
5719	37	0	0	0
5720	194	0	0	0
5721	67	0	0	1
5722	9	0	0	0
5723	33	0	0	0
5724	181	0	0	0
5725	68	0	0	0
5726	11	0	0	0
5727	34	0	0	0
5728	197	0	0	2
5729	72	0	0	1
5730	21	0	0	0
5731	31	0	0	1
5732	176	0	0	0
5733	48	0	0	0
5734	17	0	0	0
5735	58	0	0	1
5736	196	0	0	0
5737	71	0	0	0
5738	9	0	0	0
5739	45	0	0	2
5740	208	0	0	0
5741	62	0	0	1
5742	17	0	0	0
5743	24	0	0	0
5744	217	0	0	1
5745	69	0	0	0
5746	11	0	0	0
5747	49	0	0	1
5748	168	0	0	0
5749	58	0	0	0
5750	16	0	0	1
5751	49	0	0	2
5752	188	0	0	2
5753	62	0	0	1
5754	9	0	0	0
5755	50	0	0	0
5756	175	0	0	0
5757	60	0	0	1
5758	11	0	0	1
5759	34	0	0	1
5760	210	0	0	0
5761	55	0	0	0
5762	10	0	0	0
5763	41	0	0	0
5764	191	0	0	0
5765	53	0	0	0
5766	7	0	0	0
5767	44	0	0	1
5768	210	0	0	1
5769	69	0	0	0
5770	12	0	0	0
5771	33	0	0	0
5772	216	0	0	0
5773	41	0	0	0
5774	19	0	0	0
5775	41	0	0	1
5776	206	0	0	0
5777	49	0	0	0
5778	12	0	0	1
5779	32	0	0	0
5780	221	0	0	2
5781	60	0	0	1
5782	9	0	0	0
5783	47	0	0	0
5784	242	0	0	0
5785	65	0	0	0
5786	14	0	0	2
5787	49	0	0	0
5788	198	0	0	0
5789	45	0	0	0
5790	14	0	0	0
5791	45	0	0	2
5792	193	0	0	2
5793	58	0	0	0
5794	9	0	0	1
5795	39	0	0	0
5796	161	0	0	0
5797	72	0	0	0
5798	12	0	0	0
5799	37	0	0	0
5800	208	0	0	3
5801	47	0	0	2
5802	17	0	0	0
5803	32	0	0	0
5804	182	0	0	2
5805	46	0	0	1
5806	11	0	0	0
5807	43	0	0	0
5808	200	0	0	1
5809	66	0	0	1
5810	11	0	0	1
5811	42	0	0	0
5812	174	0	0	1
5813	51	0	0	1
5814	8	0	0	0
5815	39	0	0	0
5816	197	0	0	1
5817	58	0	0	0
5818	10	0	0	0
5819	32	0	0	1
5820	190	0	0	0
5821	53	0	0	0
5822	15	0	0	0
5823	33	0	0	1
5824	148	0	0	1
5825	61	0	0	0
5826	14	0	0	1
5827	47	0	0	1
5828	178	0	0	0
5829	53	0	0	1
5830	10	0	0	0
5831	33	0	0	0
5832	206	0	0	1
5833	42	0	0	1
5834	12	0	0	0
5835	35	0	0	0
5836	170	0	0	0
5837	48	0	0	0
5838	8	0	0	1
5839	38	0	0	0
5840	180	0	0	2
5841	52	0	0	0
5842	13	0	0	0
5843	38	0	0	0
5844	161	0	0	0
5845	48	0	0	1
5846	12	0	0	1
5847	42	0	0	0
5848	165	0	0	1
5849	57	0	0	0
5850	11	0	0	0
5851	33	0	0	0
5852	165	0	0	1
5853	51	0	0	0
5854	12	0	0	1
5855	43	0	0	1
5856	159	0	0	0
5857	46	0	0	1
5858	11	0	0	0
5859	33	0	0	1
5860	164	0	0	0
5861	55	0	0	0
5862	5	0	0	0
5863	45	0	0	0
5864	185	0	0	0
5865	53	0	0	0
5866	3	0	0	0
5867	26	0	1	1
5868	157	0	0	0
5869	51	0	0	1
5870	11	0	0	1
5871	25	0	0	0
5872	169	0	0	0
5873	53	0	0	1
5874	12	0	0	1
5875	28	0	0	0
5876	151	0	0	1
5877	41	0	0	1
5878	10	0	0	0
5879	40	0	0	1
5880	154	0	0	1
5881	66	0	0	0
5882	10	0	0	1
5883	37	0	0	0
5884	164	0	0	1
5885	43	0	0	0
5886	16	0	0	0
5887	34	0	0	0
5888	124	0	0	0
5889	45	0	0	0
5890	8	0	0	1
5891	29	0	0	0
5892	155	0	0	0
5893	47	0	0	2
5894	11	0	0	0
5895	35	0	0	0
5896	150	0	0	3
5897	43	0	0	1
5898	14	0	0	1
5899	29	0	0	1
5900	137	1	0	0
5901	43	0	0	0
5902	10	0	0	0
5903	31	0	0	0
5904	150	0	0	0
5905	45	0	0	0
5906	13	0	0	0
5907	34	0	0	0
5908	170	0	0	0
5909	50	0	0	0
5910	4	0	0	0
5911	24	0	0	0
5912	142	0	0	0
5913	53	0	0	0
5914	12	0	0	0
5915	26	0	0	0
5916	158	0	0	0
5917	50	0	0	0
5918	9	0	0	1
5919	34	0	0	0
5920	158	0	0	0
5921	37	0	0	0
5922	9	0	0	1
5923	29	0	0	1
5924	152	0	0	0
5925	32	0	0	0
5926	11	0	0	0
5927	26	0	0	1
5928	155	0	0	2
5929	43	0	0	0
5930	11	0	0	0
5931	33	0	0	0
5932	151	0	0	0
5933	41	0	0	0
5934	6	0	0	0
5935	38	0	0	0
5936	133	0	0	1
5937	47	0	0	0
5938	8	0	0	0
5939	32	0	0	1
5940	143	0	0	0
5941	39	0	0	0
5942	10	0	0	0
5943	29	0	0	0
5944	152	0	0	2
5945	45	0	0	1
5946	8	0	0	0
5947	32	0	0	0
5948	166	0	0	0
5949	53	0	0	0
5950	5	0	0	0
5951	39	0	0	1
5952	137	0	0	0
5953	46	0	1	0
5954	7	0	0	0
5955	35	0	0	0
5956	135	0	0	0
5957	34	0	0	0
5958	10	0	0	0
5959	32	0	0	0
5960	125	0	0	0
5961	52	0	0	1
5962	5	0	0	0
5963	19	0	0	0
5964	106	0	0	0
5965	39	0	0	0
5966	7	0	0	1
5967	18	0	0	0
5968	159	0	0	0
5969	39	0	0	1
5970	7	0	0	0
5971	31	0	0	0
5972	119	0	0	0
5973	46	0	0	0
5974	7	0	0	0
5975	32	0	0	0
5976	132	0	0	0
5977	38	0	0	0
5978	12	0	0	0
5979	30	0	0	1
5980	120	0	0	0
5981	42	0	0	0
5982	8	0	0	2
5983	26	0	0	0
5984	149	0	0	2
5985	37	0	0	0
5986	12	0	0	1
5987	31	0	0	1
5988	143	0	0	0
5989	32	0	0	0
5990	7	0	0	2
5991	23	0	0	0
5992	128	0	0	0
5993	46	0	0	0
5994	3	0	0	0
5995	25	0	0	0
5996	131	0	0	0
5997	41	0	0	1
5998	7	0	0	0
5999	28	0	0	0
6000	122	0	0	1
6001	36	0	0	0
6002	7	0	0	1
6003	18	0	0	0
6004	122	0	0	0
6005	39	0	0	0
6006	7	0	0	1
6007	27	0	0	0
6008	128	0	0	2
6009	35	0	0	1
6010	8	0	0	0
6011	33	0	0	0
6012	148	0	0	0
6013	28	0	0	0
6014	8	0	0	1
6015	31	0	0	0
6016	120	0	0	0
6017	33	0	0	2
6018	3	0	0	0
6019	26	0	0	0
6020	126	0	0	0
6021	41	0	0	0
6022	9	0	0	0
6023	34	0	0	1
6024	114	0	0	2
6025	33	0	0	0
6026	6	0	0	0
6027	21	0	0	0
6028	115	0	0	0
6029	37	0	0	0
